Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Thursday, May 11",MIN,Home,SDP,W,5.0,3.0,D,2
"Friday, May 12",MIN,Home,CHC,L,2.0,6.0,N,-1
"Saturday, May 13",MIN,Home,CHC,W,11.0,1.0,D,1
"Sunday, May 14",MIN,Home,CHC,W,16.0,3.0,D,2
"Monday, May 15",MIN,@,LAD,L-wo,8.0,9.0,N,-1
"Tuesday, May 16",MIN,@,LAD,W,5.0,1.0,N,1
"Wednesday, May 17",MIN,@,LAD,L,3.0,7.0,D,-1
"Friday, May 19",MIN,@,LAA,L,4.0,5.0,N,-2
"Saturday, May 20",MIN,@,LAA,W,6.0,2.0,N,1
"Sunday, May 21",MIN,@,LAA,L,2.0,4.0,D,-1
"Monday, May 22",MIN,Home,SFG,L,1.0,4.0,N,-2
"Tuesday, May 23",MIN,Home,SFG,L,3.0,4.0,N,-3
"Wednesday, May 24",MIN,Home,SFG,W,7.0,1.0,D,1
"Monday, May 29",MIN,@,HOU,W,7.0,5.0,D,1
"Tuesday, May 30",MIN,@,HOU,L,1.0,5.0,N,-1
"Wednesday, May 31",MIN,@,HOU,W,8.0,2.0,N,1
"Tuesday, Jun 13",MIN,Home,MIL,W-wo,7.0,5.0,N,1
"Wednesday, Jun 14",MIN,Home,MIL,W,4.0,2.0,D,2
"Monday, Jun 26",MIN,@,ATL,L,1.0,4.0,N,-1
"Tuesday, Jun 27",MIN,@,ATL,L,2.0,6.0,N,-2
"Wednesday, Jun 28",MIN,@,ATL,L,0.0,3.0,D,-3
"Friday, Jul 14",MIN,@,OAK,W,5.0,4.0,N,1
"Saturday, Jul 15",MIN,@,OAK,W,10.0,7.0,D,2
"Sunday, Jul 16",MIN,@,OAK,W,5.0,4.0,D,3
"Monday, Jul 17",MIN,@,SEA,L,6.0,7.0,N,-1
"Tuesday, Jul 18",MIN,@,SEA,W,10.0,3.0,N,1
"Wednesday, Jul 19",MIN,@,SEA,W,6.0,3.0,N,2
"Thursday, Jul 20",MIN,@,SEA,L,0.0,5.0,D,-1
"Monday, Jul 24",MIN,Home,SEA,W-wo,4.0,3.0,N,4
"Tuesday, Jul 25",MIN,Home,SEA,L,7.0,9.0,N,-1
"Wednesday, Jul 26",MIN,Home,SEA,L,7.0,8.0,D,-2
"Tuesday, Aug 1",MIN,@,STL,W,3.0,2.0,N,1
"Wednesday, Aug 2",MIN,@,STL,L,3.0,7.0,N,-1
"Thursday, Aug 3",MIN,@,STL,W,5.0,3.0,N,1
"Friday, Aug 4",MIN,Home,ARI,W,3.0,2.0,N,2
"Saturday, Aug 5",MIN,Home,ARI,W,12.0,1.0,N,3
"Sunday, Aug 6",MIN,Home,ARI,W-wo,5.0,3.0,D,4
"Friday, Aug 11",MIN,@,PHI,L,2.0,13.0,N,-4
"Saturday, Aug 12",MIN,@,PHI,W,8.0,1.0,N,1
"Sunday, Aug 13",MIN,@,PHI,W,3.0,0.0,D,2
"Friday, Aug 18",MIN,Home,PIT,W,5.0,1.0,N,1
"Saturday, Aug 19",MIN,Home,PIT,L,4.0,7.0,N,-1
"Sunday, Aug 20",MIN,Home,PIT,W,2.0,0.0,D,1
"Tuesday, Aug 22",MIN,@,MIL,L,3.0,7.0,N,-1
"Wednesday, Aug 23",MIN,@,MIL,L-wo,7.0,8.0,D,-2
"Thursday, Aug 24",MIN,Home,TEX,W,7.0,5.0,N,1
"Friday, Aug 25",MIN,Home,TEX,W,12.0,2.0,N,2
"Saturday, Aug 26",MIN,Home,TEX,L,2.0,6.0,N,-1
"Sunday, Aug 27",MIN,Home,TEX,W-wo,7.0,6.0,D,1
"Friday, Sep 1",MIN,@,TEX,W,5.0,1.0,N,1
"Saturday, Sep 2",MIN,@,TEX,W,9.0,7.0,N,2
"Sunday, Sep 3",MIN,@,TEX,L-wo,5.0,6.0,D,-1
"Friday, Sep 8",MIN,Home,NYM,W,5.0,2.0,N,1
"Saturday, Sep 9",MIN,Home,NYM,W,8.0,4.0,D,2
"Sunday, Sep 10",MIN,Home,NYM,L,0.0,2.0,D,-1
"Monday, Sep 18",MIN,@,CIN,L,3.0,7.0,N,-1
"Tuesday, Sep 19",MIN,@,CIN,W,7.0,0.0,N,1
"Wednesday, Sep 20",MIN,@,CIN,W,5.0,3.0,D,2
"Friday, Sep 22",MIN,Home,LAA,W,8.0,6.0,N,3
"Saturday, Sep 23",MIN,Home,LAA,L,0.0,1.0,D,-1
"Sunday, Sep 24",MIN,Home,LAA,W,9.0,3.0,D,1
"Tuesday, Sep 26",MIN,Home,OAK,W,11.0,3.0,N,2
"Wednesday, Sep 27",MIN,Home,OAK,W,6.0,4.0,N,3
"Thursday, Sep 28",MIN,Home,OAK,L,1.0,2.0,D,-1
"Friday, Sep 29",MIN,@,COL,W,7.0,6.0,N,1
"Saturday, Sep 30",MIN,@,COL,W,14.0,6.0,N,2
"Sunday, Oct 1",MIN,@,COL,L-wo,2.0,3.0,D,-1
"Monday, Apr 10",HOU,@,PIT,W,8.0,2.0,N,2
"Tuesday, Apr 11",HOU,@,PIT,L-wo,4.0,7.0,N,-1
"Wednesday, Apr 12",HOU,@,PIT,W,7.0,0.0,D,1
"Friday, Apr 14",HOU,Home,TEX,L,2.0,6.0,N,-1
"Saturday, Apr 15",HOU,Home,TEX,W,8.0,2.0,N,1
"Sunday, Apr 16",HOU,Home,TEX,L,1.0,9.0,N,-1
"Friday, Apr 21",HOU,@,ATL,W,6.0,4.0,N,2
"Saturday, Apr 22",HOU,@,ATL,W,6.0,3.0,N,3
"Sunday, Apr 23",HOU,@,ATL,W,5.0,2.0,D,4
"Friday, Apr 28",HOU,Home,PHI,L,1.0,3.0,N,-1
"Saturday, Apr 29",HOU,Home,PHI,L,1.0,6.0,D,-2
"Sunday, Apr 30",HOU,Home,PHI,W,4.0,3.0,N,1
"Monday, May 1",HOU,Home,SFG,W,7.0,3.0,N,2
"Tuesday, May 2",HOU,Home,SFG,L,0.0,2.0,N,-1
"Wednesday, May 3",HOU,Home,SFG,L,2.0,4.0,D,-2
"Friday, May 5",HOU,@,SEA,W,6.0,4.0,N,1
"Saturday, May 6",HOU,@,SEA,L,5.0,7.0,N,-1
"Sunday, May 7",HOU,@,SEA,L,1.0,3.0,D,-2
"Monday, May 8",HOU,@,LAA,L,4.0,6.0,N,-3
"Tuesday, May 9",HOU,@,LAA,W,3.0,1.0,N,1
"Wednesday, May 10",HOU,@,LAA,W,5.0,4.0,D,2
"Monday, May 15",HOU,Home,CHC,W,6.0,4.0,N,2
"Tuesday, May 16",HOU,Home,CHC,W,7.0,3.0,N,3
"Wednesday, May 17",HOU,Home,CHC,W-wo,7.0,6.0,N,4
"Friday, May 19",HOU,Home,OAK,W,5.0,1.0,N,5
"Saturday, May 20",HOU,Home,OAK,W,3.0,2.0,D,6
"Sunday, May 21",HOU,Home,OAK,W,2.0,0.0,D,7
"Monday, May 22",HOU,@,MIL,W,12.0,2.0,N,8
"Tuesday, May 23",HOU,@,MIL,L,0.0,6.0,N,-1
"Wednesday, May 24",HOU,@,MIL,L,0.0,4.0,D,-2
"Friday, May 26",HOU,@,OAK,W,5.0,2.0,N,1
"Saturday, May 27",HOU,@,OAK,W,6.0,3.0,D,2
"Sunday, May 28",HOU,@,OAK,W,10.0,1.0,D,3
"Thursday, Jun 1",HOU,Home,LAA,W,5.0,2.0,N,1
"Friday, Jun 2",HOU,Home,LAA,W,6.0,2.0,N,2
"Saturday, Jun 3",HOU,Home,LAA,W,9.0,6.0,D,3
"Sunday, Jun 4",HOU,Home,LAA,L,1.0,2.0,D,-1
"Tuesday, Jun 13",HOU,Home,WSN,W,6.0,1.0,N,1
"Wednesday, Jun 14",HOU,Home,WSN,W-wo,5.0,4.0,N,2
"Thursday, Jun 15",HOU,Home,WSN,L,1.0,4.0,N,-1
"Friday, Jun 16",HOU,Home,CIN,L,1.0,2.0,N,-2
"Saturday, Jun 17",HOU,Home,CIN,L,3.0,10.0,D,-3
"Sunday, Jun 18",HOU,Home,CIN,L,7.0,9.0,D,-4
"Monday, Jun 19",HOU,Home,NYM,L,1.0,11.0,N,-5
"Tuesday, Jun 20",HOU,Home,NYM,W,4.0,2.0,N,1
"Wednesday, Jun 21",HOU,Home,NYM,W,10.0,8.0,D,2
"Friday, Jun 23",HOU,@,LAD,L,2.0,3.0,N,-1
"Saturday, Jun 24",HOU,@,LAD,L,7.0,8.0,D,-2
"Sunday, Jun 25",HOU,@,LAD,W,6.0,5.0,D,1
"Tuesday, Jun 27",HOU,@,STL,L,2.0,4.0,N,-1
"Wednesday, Jun 28",HOU,@,STL,W,10.0,7.0,N,1
"Thursday, Jun 29",HOU,@,STL,W,14.0,0.0,N,2
"Friday, Jun 30",HOU,@,TEX,W,5.0,3.0,N,3
"Saturday, Jul 1",HOU,@,TEX,L,2.0,5.0,D,-1
"Sunday, Jul 2",HOU,@,TEX,W,5.0,3.0,D,1
"Monday, Jul 3",HOU,@,TEX,W,12.0,11.0,D,2
"Tuesday, Jul 4",HOU,Home,COL,W,4.0,1.0,D,3
"Wednesday, Jul 5",HOU,Home,COL,W,6.0,4.0,D,4
"Thursday, Jul 6",HOU,Home,SEA,L,1.0,5.0,N,-1
"Friday, Jul 7",HOU,Home,SEA,L,1.0,10.0,N,-2
"Saturday, Jul 8",HOU,Home,SEA,W,3.0,2.0,N,1
"Sunday, Jul 9",HOU,Home,SEA,L,1.0,3.0,D,-1
"Friday, Jul 14",HOU,@,LAA,W,7.0,5.0,N,1
"Saturday, Jul 15",HOU,@,LAA,L-wo,12.0,13.0,N,-1
"Sunday, Jul 16",HOU,@,LAA,W,9.0,8.0,D,1
"Tuesday, Jul 18",HOU,@,COL,L,3.0,4.0,N,-1
"Wednesday, Jul 19",HOU,@,COL,W,4.0,1.0,D,1
"Thursday, Jul 20",HOU,@,OAK,W,3.0,1.0,N,2
"Friday, Jul 21",HOU,@,OAK,W,6.0,4.0,N,3
"Saturday, Jul 22",HOU,@,OAK,L,1.0,4.0,N,-1
"Sunday, Jul 23",HOU,@,OAK,W,3.0,2.0,D,1
"Monday, Jul 24",HOU,Home,TEX,W-wo,10.0,9.0,N,2
"Tuesday, Jul 25",HOU,Home,TEX,W,4.0,3.0,N,3
"Wednesday, Jul 26",HOU,Home,TEX,L,5.0,13.0,N,-1
"Friday, Aug 11",HOU,Home,LAA,W,11.0,3.0,N,1
"Saturday, Aug 12",HOU,Home,LAA,W,11.0,3.0,N,2
"Sunday, Aug 13",HOU,Home,LAA,L,1.0,2.0,D,-1
"Monday, Aug 14",HOU,@,MIA,L,1.0,5.0,N,-2
"Tuesday, Aug 15",HOU,@,MIA,W,6.0,5.0,N,1
"Wednesday, Aug 16",HOU,@,MIA,W,12.0,5.0,N,2
"Friday, Aug 18",HOU,Home,SEA,L,0.0,2.0,N,-1
"Saturday, Aug 19",HOU,Home,SEA,L,3.0,10.0,N,-2
"Sunday, Aug 20",HOU,Home,SEA,L,6.0,7.0,D,-3
"Monday, Sep 4",HOU,@,TEX,W,13.0,6.0,D,1
"Tuesday, Sep 5",HOU,@,TEX,W,14.0,1.0,N,2
"Wednesday, Sep 6",HOU,@,TEX,W,12.0,3.0,N,3
"Friday, Sep 8",HOU,Home,SDP,L,2.0,11.0,N,-1
"Saturday, Sep 9",HOU,Home,SDP,W,7.0,5.0,N,1
"Sunday, Sep 10",HOU,Home,SDP,W,12.0,2.0,D,2
"Monday, Sep 11",HOU,Home,OAK,L,0.0,4.0,N,-1
"Tuesday, Sep 12",HOU,Home,OAK,L,2.0,6.0,N,-2
"Wednesday, Sep 13",HOU,Home,OAK,W,6.0,2.0,N,1
"Monday, Sep 25",HOU,@,SEA,W,5.0,1.0,N,1
"Tuesday, Sep 26",HOU,@,SEA,L,2.0,6.0,N,-1
"Wednesday, Sep 27",HOU,@,SEA,W,8.0,3.0,N,1
"Friday, Sep 29",HOU,@,ARI,W,2.0,1.0,N,2
"Saturday, Sep 30",HOU,@,ARI,W,1.0,0.0,N,3
"Sunday, Oct 1",HOU,@,ARI,W,8.0,1.0,D,4
"Thursday, Mar 30",LAA,@,OAK,L,1.0,2.0,N,-1
"Saturday, Apr 1",LAA,@,OAK,W,13.0,1.0,D,1
"Sunday, Apr 2",LAA,@,OAK,W,6.0,0.0,D,2
"Monday, Apr 3",LAA,@,SEA,W,7.0,3.0,N,3
"Tuesday, Apr 4",LAA,@,SEA,L,2.0,11.0,N,-1
"Wednesday, Apr 5",LAA,@,SEA,W,4.0,3.0,D,1
"Monday, Apr 10",LAA,Home,WSN,L,4.0,6.0,N,-2
"Tuesday, Apr 11",LAA,Home,WSN,W,2.0,0.0,N,1
"Wednesday, Apr 12",LAA,Home,WSN,W,3.0,2.0,D,2
"Monday, Apr 24",LAA,Home,OAK,L,10.0,11.0,N,-1
"Tuesday, Apr 25",LAA,Home,OAK,W,5.0,3.0,N,1
"Wednesday, Apr 26",LAA,Home,OAK,W,11.0,3.0,N,2
"Thursday, Apr 27",LAA,Home,OAK,W,8.0,7.0,D,3
"Friday, Apr 28",LAA,@,MIL,L,1.0,2.0,N,-1
"Saturday, Apr 29",LAA,@,MIL,L,5.0,7.0,N,-2
"Sunday, Apr 30",LAA,@,MIL,W,3.0,0.0,D,1
"Tuesday, May 2",LAA,@,STL,W,5.0,1.0,N,2
"Wednesday, May 3",LAA,@,STL,W,6.0,4.0,N,3
"Thursday, May 4",LAA,@,STL,W,11.0,7.0,D,4
"Friday, May 5",LAA,Home,TEX,W-wo,5.0,4.0,N,5
"Saturday, May 6",LAA,Home,TEX,L,1.0,10.0,N,-1
"Sunday, May 7",LAA,Home,TEX,L,8.0,16.0,D,-2
"Friday, May 26",LAA,Home,MIA,L,2.0,6.0,N,-1
"Saturday, May 27",LAA,Home,MIA,L,5.0,8.0,N,-2
"Sunday, May 28",LAA,Home,MIA,L,0.0,2.0,D,-3
"Tuesday, Jun 6",LAA,Home,CHC,W,7.0,4.0,N,2
"Wednesday, Jun 7",LAA,Home,CHC,W,6.0,2.0,N,3
"Thursday, Jun 8",LAA,Home,CHC,W,3.0,1.0,N,4
"Friday, Jun 9",LAA,Home,SEA,W,5.0,4.0,N,5
"Saturday, Jun 10",LAA,Home,SEA,L,2.0,6.0,N,-1
"Sunday, Jun 11",LAA,Home,SEA,W,9.0,4.0,D,1
"Monday, Jun 12",LAA,@,TEX,W,9.0,6.0,N,2
"Tuesday, Jun 13",LAA,@,TEX,W,7.0,3.0,N,3
"Wednesday, Jun 14",LAA,@,TEX,L,3.0,6.0,N,-1
"Thursday, Jun 15",LAA,@,TEX,W,5.0,3.0,N,1
"Tuesday, Jun 20",LAA,Home,LAD,L,0.0,2.0,N,-1
"Wednesday, Jun 21",LAA,Home,LAD,L,0.0,2.0,N,-2
"Friday, Jun 23",LAA,@,COL,L,4.0,7.0,N,-3
"Saturday, Jun 24",LAA,@,COL,W,25.0,1.0,N,1
"Sunday, Jun 25",LAA,@,COL,L,3.0,4.0,D,-1
"Friday, Jun 30",LAA,Home,ARI,L,2.0,6.0,N,-3
"Saturday, Jul 1",LAA,Home,ARI,L,1.0,3.0,N,-4
"Sunday, Jul 2",LAA,Home,ARI,W,5.0,2.0,D,1
"Monday, Jul 3",LAA,@,SDP,L,3.0,10.0,N,-1
"Tuesday, Jul 4",LAA,@,SDP,L,5.0,8.0,D,-2
"Wednesday, Jul 5",LAA,@,SDP,L,3.0,5.0,N,-3
"Friday, Jul 7",LAA,@,LAD,L,4.0,11.0,N,-4
"Saturday, Jul 8",LAA,@,LAD,L,5.0,10.0,N,-5
"Friday, Jul 21",LAA,Home,PIT,W,8.0,5.0,N,4
"Saturday, Jul 22",LAA,Home,PIT,L,0.0,3.0,N,-1
"Sunday, Jul 23",LAA,Home,PIT,W,7.0,5.0,D,1
"Monday, Jul 31",LAA,@,ATL,W,4.0,1.0,N,2
"Tuesday, Aug 1",LAA,@,ATL,L,1.0,5.0,N,-1
"Wednesday, Aug 2",LAA,@,ATL,L,5.0,12.0,D,-2
"Thursday, Aug 3",LAA,Home,SEA,L,3.0,5.0,N,-3
"Friday, Aug 4",LAA,Home,SEA,L,7.0,9.0,N,-4
"Saturday, Aug 5",LAA,Home,SEA,L,2.0,3.0,N,-5
"Sunday, Aug 6",LAA,Home,SEA,L,2.0,3.0,D,-6
"Monday, Aug 7",LAA,Home,SFG,L,3.0,8.0,N,-7
"Tuesday, Aug 8",LAA,Home,SFG,W,7.0,5.0,N,1
"Wednesday, Aug 9",LAA,Home,SFG,W,4.0,1.0,N,2
"Monday, Aug 14",LAA,@,TEX,L,0.0,12.0,N,-1
"Tuesday, Aug 15",LAA,@,TEX,L,3.0,7.0,N,-2
"Wednesday, Aug 16",LAA,@,TEX,W,2.0,0.0,N,1
"Tuesday, Aug 22",LAA,Home,CIN,L,3.0,4.0,N,-2
"Wednesday, Aug 23 (1)",LAA,Home,CIN,L,4.0,9.0,D,-3
"Wednesday, Aug 23 (2)",LAA,Home,CIN,L,3.0,7.0,N,-4
"Friday, Aug 25",LAA,@,NYM,W,3.0,1.0,N,1
"Saturday, Aug 26",LAA,@,NYM,W,5.0,3.0,N,2
"Sunday, Aug 27",LAA,@,NYM,L-wo,2.0,3.0,D,-1
"Monday, Aug 28",LAA,@,PHI,L,4.0,6.0,N,-2
"Tuesday, Aug 29",LAA,@,PHI,L,7.0,12.0,N,-3
"Wednesday, Aug 30",LAA,@,PHI,W,10.0,8.0,D,1
"Friday, Sep 1",LAA,@,OAK,L,2.0,9.0,N,-1
"Saturday, Sep 2",LAA,@,OAK,L,1.0,2.0,D,-2
"Sunday, Sep 3",LAA,@,OAK,L,6.0,10.0,D,-3
"Monday, Sep 11",LAA,@,SEA,W,8.0,5.0,N,3
"Tuesday, Sep 12",LAA,@,SEA,L,0.0,8.0,N,-1
"Wednesday, Sep 13",LAA,@,SEA,L,2.0,3.0,D,-2
"Monday, Sep 25",LAA,Home,TEX,L,1.0,5.0,N,-2
"Tuesday, Sep 26",LAA,Home,TEX,W,9.0,3.0,N,1
"Wednesday, Sep 27",LAA,Home,TEX,L,0.0,5.0,N,-1
"Friday, Sep 29",LAA,Home,OAK,W,5.0,1.0,N,1
"Saturday, Sep 30",LAA,Home,OAK,L,3.0,7.0,N,-1
"Sunday, Oct 1",LAA,Home,OAK,W,7.0,3.0,D,1
"Friday, Apr 14",OAK,Home,NYM,L,6.0,17.0,N,-2
"Saturday, Apr 15",OAK,Home,NYM,L,2.0,3.0,D,-3
"Sunday, Apr 16",OAK,Home,NYM,L,3.0,4.0,D,-4
"Monday, Apr 17",OAK,Home,CHC,L,1.0,10.0,N,-5
"Tuesday, Apr 18",OAK,Home,CHC,L,0.0,4.0,N,-6
"Wednesday, Apr 19",OAK,Home,CHC,L,2.0,12.0,D,-7
"Friday, Apr 21",OAK,@,TEX,W,5.0,4.0,N,1
"Saturday, Apr 22",OAK,@,TEX,L,3.0,18.0,N,-1
"Sunday, Apr 23",OAK,@,TEX,L,2.0,5.0,D,-2
"Friday, Apr 28",OAK,Home,CIN,L,7.0,11.0,N,-4
"Saturday, Apr 29",OAK,Home,CIN,L,2.0,3.0,D,-5
"Sunday, Apr 30",OAK,Home,CIN,W-wo,5.0,4.0,D,1
"Tuesday, May 2",OAK,Home,SEA,L,1.0,2.0,N,-1
"Wednesday, May 3",OAK,Home,SEA,L,2.0,7.0,N,-2
"Thursday, May 4",OAK,Home,SEA,L,3.0,5.0,D,-3
"Thursday, May 11",OAK,Home,TEX,L,0.0,4.0,N,-5
"Friday, May 12",OAK,Home,TEX,W-wo,9.0,7.0,N,1
"Saturday, May 13",OAK,Home,TEX,L,0.0,5.0,D,-1
"Sunday, May 14",OAK,Home,TEX,L,3.0,11.0,D,-2
"Monday, May 15",OAK,Home,ARI,L,2.0,5.0,N,-3
"Tuesday, May 16",OAK,Home,ARI,W-wo,9.0,8.0,N,1
"Wednesday, May 17",OAK,Home,ARI,L,3.0,5.0,D,-1
"Monday, May 22",OAK,@,SEA,L,2.0,11.0,N,-5
"Tuesday, May 23",OAK,@,SEA,L,2.0,3.0,N,-6
"Wednesday, May 24",OAK,@,SEA,L,1.0,6.0,N,-7
"Thursday, May 25",OAK,@,SEA,L,2.0,3.0,N,-8
"Monday, May 29",OAK,Home,ATL,W,7.0,2.0,N,1
"Tuesday, May 30",OAK,Home,ATL,W-wo,2.0,1.0,N,2
"Wednesday, May 31",OAK,Home,ATL,L,2.0,4.0,D,-1
"Friday, Jun 2",OAK,@,MIA,L,0.0,4.0,N,-2
"Saturday, Jun 3",OAK,@,MIA,L,1.0,12.0,D,-3
"Sunday, Jun 4",OAK,@,MIA,L,5.0,7.0,D,-4
"Monday, Jun 5",OAK,@,PIT,L,4.0,5.0,N,-5
"Tuesday, Jun 6",OAK,@,PIT,W,11.0,2.0,N,1
"Wednesday, Jun 7",OAK,@,PIT,W,9.0,5.0,D,2
"Friday, Jun 9",OAK,@,MIL,W,5.0,2.0,N,3
"Saturday, Jun 10",OAK,@,MIL,W,2.0,1.0,D,4
"Sunday, Jun 11",OAK,@,MIL,W,8.0,6.0,D,5
"Friday, Jun 16",OAK,Home,PHI,L,1.0,6.0,N,-3
"Saturday, Jun 17",OAK,Home,PHI,L,2.0,3.0,D,-4
"Sunday, Jun 18",OAK,Home,PHI,L,2.0,3.0,D,-5
"Tuesday, Jul 25",OAK,@,SFG,L,1.0,2.0,N,-2
"Wednesday, Jul 26",OAK,@,SFG,L,3.0,8.0,N,-3
"Friday, Jul 28",OAK,@,COL,W,8.0,5.0,N,1
"Saturday, Jul 29",OAK,@,COL,W,11.0,3.0,N,2
"Sunday, Jul 30",OAK,@,COL,L,0.0,2.0,D,-1
"Tuesday, Aug 1",OAK,@,LAD,L,3.0,7.0,N,-2
"Wednesday, Aug 2",OAK,@,LAD,L,1.0,10.0,N,-3
"Thursday, Aug 3",OAK,@,LAD,L,2.0,8.0,N,-4
"Saturday, Aug 5",OAK,Home,SFG,W,2.0,1.0,D,1
"Sunday, Aug 6",OAK,Home,SFG,W,8.0,6.0,D,2
"Monday, Aug 7",OAK,Home,TEX,L,3.0,5.0,N,-1
"Tuesday, Aug 8",OAK,Home,TEX,L,1.0,6.0,N,-2
"Wednesday, Aug 9",OAK,Home,TEX,W,2.0,0.0,D,1
"Friday, Aug 11",OAK,@,WSN,L,2.0,8.0,N,-1
"Saturday, Aug 12",OAK,@,WSN,L-wo,2.0,3.0,N,-2
"Sunday, Aug 13",OAK,@,WSN,L-wo,7.0,8.0,D,-3
"Monday, Aug 14",OAK,@,STL,L,5.0,7.0,N,-4
"Tuesday, Aug 15",OAK,@,STL,L,2.0,6.0,N,-5
"Wednesday, Aug 16",OAK,@,STL,W,8.0,0.0,N,1
"Monday, Aug 28",OAK,@,SEA,L,0.0,7.0,N,-3
"Tuesday, Aug 29",OAK,@,SEA,W,3.0,1.0,N,1
"Wednesday, Aug 30",OAK,@,SEA,L,4.0,5.0,D,-1
"Friday, Sep 8",OAK,@,TEX,W,6.0,3.0,N,2
"Saturday, Sep 9",OAK,@,TEX,L,2.0,3.0,N,-1
"Sunday, Sep 10",OAK,@,TEX,L,4.0,9.0,D,-2
"Friday, Sep 15",OAK,Home,SDP,L,3.0,8.0,N,-2
"Saturday, Sep 16",OAK,Home,SDP,L,2.0,5.0,D,-3
"Sunday, Sep 17",OAK,Home,SDP,L,1.0,10.0,D,-4
"Monday, Sep 18",OAK,Home,SEA,L,0.0,5.0,N,-5
"Tuesday, Sep 19",OAK,Home,SEA,L,2.0,7.0,N,-6
"Wednesday, Sep 20",OAK,Home,SEA,L,3.0,6.0,D,-7
"Monday, Apr 10",SEA,@,CHC,L-wo,2.0,3.0,N,-2
"Tuesday, Apr 11",SEA,@,CHC,L,9.0,14.0,N,-3
"Wednesday, Apr 12",SEA,@,CHC,W,5.0,2.0,D,1
"Friday, Apr 14",SEA,Home,COL,W,5.0,3.0,N,2
"Saturday, Apr 15",SEA,Home,COL,W,9.0,2.0,N,3
"Sunday, Apr 16",SEA,Home,COL,W,1.0,0.0,D,4
"Monday, Apr 17",SEA,Home,MIL,L,3.0,7.0,N,-1
"Tuesday, Apr 18",SEA,Home,MIL,L,5.0,6.0,N,-2
"Wednesday, Apr 19",SEA,Home,MIL,L,3.0,5.0,D,-3
"Friday, Apr 21",SEA,Home,STL,W,5.0,2.0,N,1
"Saturday, Apr 22",SEA,Home,STL,W,5.0,4.0,N,2
"Sunday, Apr 23",SEA,Home,STL,L,3.0,7.0,D,-1
"Tuesday, Apr 25",SEA,@,PHI,W,5.0,3.0,N,1
"Wednesday, Apr 26",SEA,@,PHI,L,5.0,6.0,N,-1
"Thursday, Apr 27",SEA,@,PHI,L,0.0,1.0,D,-2
"Monday, May 8",SEA,Home,TEX,L,1.0,2.0,N,-1
"Tuesday, May 9",SEA,Home,TEX,W,5.0,0.0,N,1
"Wednesday, May 10",SEA,Home,TEX,L,3.0,4.0,D,-1
"Friday, May 19",SEA,@,ATL,L,2.0,6.0,N,-3
"Saturday, May 20",SEA,@,ATL,W,7.0,3.0,N,1
"Sunday, May 21",SEA,@,ATL,L,2.0,3.0,D,-1
"Friday, May 26",SEA,Home,PIT,L,6.0,11.0,N,-1
"Saturday, May 27",SEA,Home,PIT,W,5.0,0.0,D,1
"Sunday, May 28",SEA,Home,PIT,W-wo,6.0,3.0,D,2
"Friday, Jun 2",SEA,@,TEX,L,0.0,2.0,N,-1
"Saturday, Jun 3",SEA,@,TEX,L,6.0,16.0,D,-2
"Sunday, Jun 4",SEA,@,TEX,L,3.0,12.0,D,-3
"Tuesday, Jun 6",SEA,@,SDP,W,4.0,1.0,N,1
"Wednesday, Jun 7",SEA,@,SDP,L,3.0,10.0,D,-1
"Monday, Jun 12",SEA,Home,MIA,W,8.0,1.0,N,1
"Tuesday, Jun 13",SEA,Home,MIA,W,9.0,3.0,N,2
"Wednesday, Jun 14",SEA,Home,MIA,L,1.0,4.0,N,-1
"Monday, Jun 26",SEA,Home,WSN,W,8.0,4.0,N,1
"Tuesday, Jun 27",SEA,Home,WSN,L,4.0,7.0,N,-1
"Wednesday, Jun 28",SEA,Home,WSN,L,1.0,4.0,D,-2
"Monday, Jul 3",SEA,@,SFG,W,6.0,5.0,N,3
"Tuesday, Jul 4",SEA,@,SFG,W,6.0,0.0,D,4
"Wednesday, Jul 5",SEA,@,SFG,L,0.0,2.0,N,-1
"Friday, Jul 28",SEA,@,ARI,W,5.0,2.0,N,3
"Saturday, Jul 29",SEA,@,ARI,L,3.0,4.0,N,-1
"Sunday, Jul 30",SEA,@,ARI,W,4.0,0.0,D,1
"Tuesday, Aug 8",SEA,Home,SDP,W,2.0,0.0,N,6
"Wednesday, Aug 9",SEA,Home,SDP,W,6.0,1.0,N,7
"Friday, Sep 1",SEA,@,NYM,L,1.0,2.0,N,-1
"Saturday, Sep 2",SEA,@,NYM,W,8.0,7.0,N,1
"Sunday, Sep 3",SEA,@,NYM,L,3.0,6.0,D,-1
"Monday, Sep 4",SEA,@,CIN,L,3.0,6.0,D,-2
"Tuesday, Sep 5",SEA,@,CIN,L-wo,6.0,7.0,N,-3
"Wednesday, Sep 6",SEA,@,CIN,W,8.0,4.0,N,1
"Friday, Sep 15",SEA,Home,LAD,L,3.0,6.0,N,-1
"Saturday, Sep 16",SEA,Home,LAD,L,2.0,6.0,N,-2
"Sunday, Sep 17",SEA,Home,LAD,L,1.0,6.0,D,-3
"Friday, Sep 22",SEA,@,TEX,L,5.0,8.0,N,-1
"Saturday, Sep 23",SEA,@,TEX,L,0.0,2.0,N,-2
"Sunday, Sep 24",SEA,@,TEX,L,8.0,9.0,D,-3
"Thursday, Sep 28",SEA,Home,TEX,W-wo,3.0,2.0,N,1
"Friday, Sep 29",SEA,Home,TEX,W,8.0,0.0,N,2
