Date,Tm,Home_Away,Opp,W/L,R,RA,D/N,Streak
"Tuesday, Oct 4",ARI,@,MIL,L,0.0,3.0,N,-3
"Wednesday, Oct 5",ARI,@,MIL,W,4.0,2.0,D,1
"Thursday, Apr 7",ATL,Home,CIN,L,3.0,6.0,N,-1
"Friday, Apr 8",ATL,Home,CIN,W,7.0,6.0,N,1
"Saturday, Apr 9",ATL,Home,CIN,W,2.0,1.0,N,2
"Sunday, Apr 10",ATL,Home,CIN,L,3.0,6.0,D,-1
"Monday, Apr 11",ATL,Home,WSN,L,2.0,11.0,N,-2
"Tuesday, Apr 12",ATL,Home,WSN,W,16.0,4.0,N,1
"Wednesday, Apr 13",ATL,Home,WSN,L,1.0,3.0,D,-1
"Thursday, Apr 14",ATL,@,SDP,L,1.0,12.0,N,-2
"Friday, Apr 15",ATL,@,SDP,W,5.0,2.0,N,1
"Saturday, Apr 16",ATL,@,SDP,W,5.0,2.0,D,2
"Sunday, Apr 17",ATL,@,SDP,L,1.0,2.0,D,-1
"Monday, Apr 18",ATL,@,LAD,L,4.0,7.0,N,-2
"Tuesday, Apr 19",ATL,@,LAD,W,3.0,1.0,N,1
"Wednesday, Apr 20",ATL,@,LAD,L,1.0,5.0,D,-1
"Friday, Apr 22",ATL,Home,MIA,W,3.0,0.0,N,1
"Saturday, Apr 23",ATL,Home,MIA,L,7.0,9.0,N,-1
"Sunday, Apr 24",ATL,Home,MIA,L,4.0,5.0,D,-2
"Tuesday, Apr 26",ATL,Home,CHC,W,3.0,1.0,N,1
"Wednesday, Apr 27",ATL,Home,CHC,L,3.0,6.0,N,-1
"Thursday, Apr 28",ATL,Home,CHC,W,5.0,1.0,N,1
"Monday, May 2",ATL,@,NYM,W,5.0,2.0,N,1
"Tuesday, May 3 (1)",ATL,@,NYM,L,4.0,5.0,D,-1
"Tuesday, May 3 (2)",ATL,@,NYM,L,0.0,3.0,D,-2
"Wednesday, May 4",ATL,@,NYM,W,9.0,2.0,D,1
"Friday, May 6",ATL,Home,MIL,L,3.0,6.0,N,-1
"Saturday, May 7",ATL,Home,MIL,W,3.0,2.0,N,1
"Sunday, May 8",ATL,Home,MIL,W,9.0,2.0,D,2
"Friday, May 13",ATL,Home,SDP,L,6.0,11.0,N,-1
"Saturday, May 14",ATL,Home,SDP,W,6.0,5.0,D,1
"Sunday, May 15",ATL,Home,SDP,L,3.0,7.0,D,-1
"Monday, May 16",ATL,@,MIL,L,0.0,1.0,N,-2
"Tuesday, May 17",ATL,@,MIL,W,3.0,0.0,N,1
"Wednesday, May 18",ATL,@,MIL,L-wo,6.0,7.0,D,-1
"Friday, May 20",ATL,@,MIA,W,5.0,3.0,N,1
"Saturday, May 21",ATL,@,MIA,W,4.0,3.0,N,2
"Sunday, May 22",ATL,@,MIA,L,3.0,4.0,D,-1
"Monday, May 23",ATL,Home,PHI,L,3.0,7.0,N,-2
"Tuesday, May 24",ATL,Home,PHI,W-wo,6.0,5.0,N,1
"Wednesday, May 25",ATL,Home,PHI,W,8.0,4.0,N,2
"Thursday, May 26",ATL,Home,PHI,L,1.0,4.0,N,-1
"Friday, May 27",ATL,Home,MIA,W,6.0,4.0,N,1
"Saturday, May 28",ATL,Home,MIA,L,1.0,4.0,D,-1
"Sunday, May 29",ATL,Home,MIA,W,6.0,3.0,D,1
"Thursday, Jun 2",ATL,@,COL,W,13.0,6.0,N,2
"Friday, Jun 3",ATL,@,COL,W,3.0,1.0,N,3
"Saturday, Jun 4",ATL,@,COL,W,6.0,2.0,N,4
"Sunday, Jun 5",ATL,@,COL,W,8.0,7.0,D,5
"Thursday, Jun 9",ATL,Home,PIT,W,3.0,1.0,N,8
"Friday, Jun 10",ATL,Home,PIT,W,4.0,2.0,N,9
"Saturday, Jun 11",ATL,Home,PIT,W,10.0,4.0,D,10
"Sunday, Jun 12",ATL,Home,PIT,W,5.0,3.0,D,11
"Monday, Jun 13",ATL,@,WSN,W,9.0,5.0,N,12
"Tuesday, Jun 14",ATL,@,WSN,W,10.0,4.0,N,13
"Wednesday, Jun 15",ATL,@,WSN,W,8.0,2.0,N,14
"Friday, Jun 17",ATL,@,CHC,L,0.0,1.0,D,-1
"Saturday, Jun 18",ATL,@,CHC,L,3.0,6.0,D,-2
"Sunday, Jun 19",ATL,@,CHC,W,6.0,0.0,D,1
"Monday, Jun 20",ATL,Home,SFG,W-wo,2.0,1.0,N,2
"Tuesday, Jun 21",ATL,Home,SFG,L,10.0,12.0,N,-1
"Wednesday, Jun 22",ATL,Home,SFG,W-wo,4.0,3.0,N,1
"Thursday, Jun 23",ATL,Home,SFG,W,7.0,6.0,D,2
"Friday, Jun 24",ATL,Home,LAD,L,1.0,4.0,N,-1
"Saturday, Jun 25",ATL,Home,LAD,W,5.0,3.0,N,1
"Sunday, Jun 26",ATL,Home,LAD,L,3.0,5.0,N,-1
"Tuesday, Jun 28",ATL,@,PHI,W,5.0,3.0,N,1
"Wednesday, Jun 29",ATL,@,PHI,W,4.0,1.0,N,2
"Thursday, Jun 30",ATL,@,PHI,L,4.0,14.0,N,-1
"Friday, Jul 1",ATL,@,CIN,W,9.0,1.0,N,1
"Saturday, Jul 2",ATL,@,CIN,W,4.0,1.0,D,2
"Sunday, Jul 3",ATL,@,CIN,L-wo,3.0,4.0,D,-1
"Monday, Jul 4",ATL,Home,STL,W,6.0,3.0,N,1
"Tuesday, Jul 5",ATL,Home,STL,W,7.0,1.0,N,2
"Wednesday, Jul 6",ATL,Home,STL,W,3.0,0.0,N,3
"Thursday, Jul 7",ATL,Home,STL,L,2.0,3.0,N,-1
"Friday, Jul 8",ATL,Home,WSN,W,12.0,2.0,N,1
"Saturday, Jul 9",ATL,Home,WSN,W,4.0,3.0,D,2
"Sunday, Jul 10",ATL,Home,WSN,W-wo,4.0,3.0,D,3
"Monday, Jul 11",ATL,Home,NYM,L,1.0,4.0,N,-1
"Tuesday, Jul 12",ATL,Home,NYM,W,4.0,1.0,N,1
"Wednesday, Jul 13",ATL,Home,NYM,L,3.0,7.0,D,-1
"Thursday, Jul 14",ATL,@,WSN,W,5.0,4.0,N,1
"Friday, Jul 15",ATL,@,WSN,W,8.0,4.0,N,2
"Saturday, Jul 16",ATL,@,WSN,W,6.0,3.0,D,3
"Sunday, Jul 17",ATL,@,WSN,L,3.0,7.0,D,-1
"Monday, Jul 25",ATL,@,PHI,L,4.0,6.0,N,-2
"Tuesday, Jul 26",ATL,@,PHI,W,6.0,3.0,N,1
"Wednesday, Jul 27",ATL,@,PHI,L,2.0,7.0,D,-1
"Tuesday, Aug 2",ATL,Home,PHI,W,13.0,1.0,N,4
"Wednesday, Aug 3",ATL,Home,PHI,L,1.0,3.0,D,-1
"Thursday, Aug 4",ATL,@,NYM,L,4.0,6.0,N,-2
"Friday, Aug 5",ATL,@,NYM,W,9.0,6.0,N,1
"Saturday, Aug 6 (1)",ATL,@,NYM,L,5.0,8.0,D,-1
"Saturday, Aug 6 (2)",ATL,@,NYM,L,2.0,6.0,N,-2
"Sunday, Aug 7",ATL,@,NYM,L,2.0,5.0,D,-3
"Friday, Aug 12",ATL,@,MIA,W,4.0,3.0,N,3
"Saturday, Aug 13 (1)",ATL,@,MIA,W,5.0,2.0,D,4
"Saturday, Aug 13 (2)",ATL,@,MIA,W,6.0,2.0,N,5
"Sunday, Aug 14",ATL,@,MIA,W,3.0,1.0,D,6
"Monday, Aug 15",ATL,Home,NYM,W,13.0,1.0,N,7
"Tuesday, Aug 16",ATL,Home,NYM,W,5.0,0.0,N,8
"Wednesday, Aug 17",ATL,Home,NYM,L,7.0,9.0,N,-1
"Thursday, Aug 18",ATL,Home,NYM,W,3.0,2.0,N,1
"Monday, Aug 22",ATL,@,PIT,W,2.0,1.0,N,1
"Tuesday, Aug 23",ATL,@,PIT,W,6.0,1.0,N,2
"Wednesday, Aug 24",ATL,@,PIT,W,14.0,2.0,D,3
"Friday, Aug 26",ATL,@,STL,W,11.0,4.0,N,4
"Saturday, Aug 27",ATL,@,STL,L-wo,5.0,6.0,N,-1
"Sunday, Aug 28",ATL,@,STL,L,3.0,6.0,N,-2
"Tuesday, Aug 30",ATL,Home,COL,L,2.0,3.0,N,-3
"Wednesday, Aug 31",ATL,Home,COL,W,3.0,2.0,N,1
"Thursday, Sep 1",ATL,Home,COL,W,3.0,0.0,N,2
"Friday, Sep 2",ATL,Home,MIA,W,8.0,1.0,N,3
"Saturday, Sep 3",ATL,Home,MIA,W-wo,2.0,1.0,N,4
"Sunday, Sep 4",ATL,Home,MIA,W,7.0,1.0,D,5
"Monday, Sep 12",ATL,@,SFG,L,2.0,3.0,N,-3
"Tuesday, Sep 13",ATL,@,SFG,W,5.0,1.0,N,1
"Wednesday, Sep 14",ATL,@,SFG,L,1.0,4.0,D,-1
"Friday, Sep 16",ATL,Home,PHI,W,7.0,2.0,N,1
"Saturday, Sep 17",ATL,Home,PHI,W,4.0,3.0,N,2
"Sunday, Sep 18",ATL,Home,PHI,W,5.0,2.0,D,3
"Monday, Sep 19",ATL,Home,WSN,W,5.0,2.0,N,4
"Tuesday, Sep 20",ATL,Home,WSN,W,3.0,2.0,N,5
"Wednesday, Sep 21",ATL,Home,WSN,L,2.0,3.0,D,-1
"Thursday, Sep 22",ATL,@,PHI,L,0.0,1.0,N,-2
"Friday, Sep 23",ATL,@,PHI,L,1.0,9.0,N,-3
"Saturday, Sep 24",ATL,@,PHI,W,6.0,3.0,D,1
"Sunday, Sep 25",ATL,@,PHI,W,8.0,7.0,D,2
"Monday, Sep 26",ATL,@,WSN,W,8.0,0.0,N,3
"Tuesday, Sep 27",ATL,@,WSN,W,8.0,2.0,N,4
"Wednesday, Sep 28",ATL,@,WSN,L-wo,2.0,3.0,N,-1
"Friday, Sep 30",ATL,Home,NYM,W,5.0,2.0,N,1
"Saturday, Oct 1",ATL,Home,NYM,W,4.0,2.0,N,2
"Sunday, Oct 2",ATL,Home,NYM,W,5.0,3.0,N,3
"Monday, Oct 3",ATL,@,MIA,L,0.0,4.0,N,-1
"Tuesday, Oct 4",ATL,@,MIA,W,2.0,1.0,N,1
"Wednesday, Oct 5",ATL,@,MIA,L,9.0,12.0,D,-1
"Friday, Apr 8",MIA,@,SFG,L-wo,5.0,6.0,D,-1
"Saturday, Apr 9",MIA,@,SFG,W,2.0,1.0,D,1
"Sunday, Apr 10",MIA,@,SFG,L,2.0,3.0,D,-1
"Thursday, Apr 14",MIA,Home,PHI,W,4.0,3.0,N,1
"Friday, Apr 15",MIA,Home,PHI,W,7.0,1.0,N,2
"Saturday, Apr 16",MIA,Home,PHI,L,3.0,10.0,N,-1
"Sunday, Apr 17",MIA,Home,PHI,W,11.0,3.0,D,1
"Tuesday, Apr 19",MIA,Home,STL,L,1.0,5.0,N,-1
"Wednesday, Apr 20",MIA,Home,STL,L,0.0,2.0,N,-2
"Thursday, Apr 21",MIA,Home,STL,W,5.0,0.0,N,1
"Tuesday, Apr 26",MIA,@,WSN,W,5.0,2.0,N,3
"Wednesday, Apr 27",MIA,@,WSN,W,2.0,1.0,N,4
"Thursday, Apr 28",MIA,@,WSN,W,3.0,2.0,D,5
"Thursday, May 5",MIA,@,SDP,L,1.0,2.0,N,-5
"Friday, May 6",MIA,@,SDP,L,2.0,3.0,N,-6
"Saturday, May 7",MIA,@,SDP,W,8.0,0.0,N,1
"Sunday, May 8",MIA,@,SDP,L-wo,2.0,3.0,D,-1
"Friday, May 13",MIA,Home,MIL,L,1.0,2.0,N,-1
"Saturday, May 14",MIA,Home,MIL,W,9.0,3.0,N,1
"Sunday, May 15",MIA,Home,MIL,L,3.0,7.0,D,-1
"Monday, May 16",MIA,Home,WSN,W,8.0,2.0,N,1
"Tuesday, May 17",MIA,Home,WSN,W,5.0,1.0,N,2
"Wednesday, May 18",MIA,Home,WSN,L,4.0,5.0,N,-1
"Monday, May 30",MIA,@,COL,L,1.0,7.0,D,-2
"Wednesday, Jun 1 (1)",MIA,@,COL,W,14.0,1.0,D,1
"Wednesday, Jun 1 (2)",MIA,@,COL,L-wo,12.0,13.0,D,-1
"Thursday, Jun 2",MIA,Home,SFG,W,3.0,0.0,N,1
"Friday, Jun 3",MIA,Home,SFG,L,6.0,15.0,N,-1
"Saturday, Jun 4",MIA,Home,SFG,W-wo,5.0,4.0,D,1
"Sunday, Jun 5",MIA,Home,SFG,L,1.0,5.0,D,-1
"Tuesday, Jun 7",MIA,Home,WSN,W,12.0,2.0,N,1
"Wednesday, Jun 8",MIA,Home,WSN,W-wo,2.0,1.0,N,2
"Thursday, Jun 9",MIA,Home,WSN,W,7.0,4.0,N,3
"Monday, Jun 13",MIA,@,PHI,L-wo,2.0,3.0,N,-2
"Tuesday, Jun 14",MIA,@,PHI,W,11.0,9.0,N,1
"Wednesday, Jun 15",MIA,@,PHI,L-wo,1.0,3.0,D,-1
"Friday, Jun 17",MIA,@,NYM,L,4.0,10.0,N,-2
"Saturday, Jun 18",MIA,@,NYM,L,2.0,3.0,D,-3
"Sunday, Jun 19",MIA,@,NYM,W,6.0,2.0,D,1
"Monday, Jun 20",MIA,@,NYM,L,0.0,6.0,D,-1
"Tuesday, Jun 21",MIA,Home,COL,W,9.0,8.0,N,1
"Wednesday, Jun 22",MIA,Home,COL,W,7.0,4.0,N,2
"Thursday, Jun 23",MIA,Home,COL,W,3.0,2.0,D,3
"Friday, Jun 24",MIA,Home,NYM,L,3.0,5.0,N,-1
"Saturday, Jun 25",MIA,Home,NYM,L,3.0,5.0,D,-2
"Sunday, Jun 26",MIA,Home,NYM,W-wo,3.0,2.0,D,1
"Monday, Jun 27",MIA,@,STL,L,0.0,9.0,N,-1
"Tuesday, Jun 28",MIA,@,STL,L,3.0,5.0,N,-2
"Wednesday, Jun 29",MIA,@,STL,W,4.0,3.0,N,1
"Friday, Jul 1",MIA,@,WSN,W,6.0,3.0,N,2
"Saturday, Jul 2",MIA,@,WSN,W,5.0,3.0,D,3
"Sunday, Jul 3",MIA,@,WSN,W,7.0,4.0,D,4
"Monday, Jul 4",MIA,@,WSN,W,3.0,2.0,D,5
"Thursday, Jul 7",MIA,@,NYM,L,0.0,10.0,N,-2
"Friday, Jul 8",MIA,@,NYM,W,5.0,2.0,N,1
"Saturday, Jul 9",MIA,@,NYM,L-wo,4.0,5.0,D,-1
"Sunday, Jul 10",MIA,@,NYM,W,2.0,0.0,D,1
"Monday, Jul 11",MIA,Home,PIT,L,1.0,5.0,N,-1
"Tuesday, Jul 12",MIA,Home,PIT,L,2.0,3.0,N,-2
"Wednesday, Jul 13",MIA,Home,PIT,W-wo,5.0,4.0,N,1
"Thursday, Jul 14",MIA,Home,PIT,W-wo,3.0,2.0,D,2
"Friday, Jul 15",MIA,Home,PHI,L,1.0,2.0,N,-1
"Saturday, Jul 16",MIA,Home,PHI,L,0.0,10.0,D,-2
"Sunday, Jul 17",MIA,Home,PHI,L,0.0,4.0,D,-3
"Friday, Jul 22",MIA,@,PIT,W,8.0,1.0,N,1
"Saturday, Jul 23",MIA,@,PIT,L,0.0,1.0,N,-1
"Sunday, Jul 24",MIA,@,PIT,W,6.0,5.0,D,1
"Monday, Jul 25",MIA,@,CIN,L,2.0,11.0,N,-1
"Tuesday, Jul 26",MIA,@,CIN,W,2.0,1.0,N,1
"Wednesday, Jul 27",MIA,@,CIN,L,3.0,5.0,N,-1
"Thursday, Jul 28",MIA,@,CIN,W,7.0,6.0,D,1
"Friday, Jul 29",MIA,Home,NYM,L,4.0,6.0,N,-1
"Saturday, Jul 30",MIA,Home,NYM,L,0.0,4.0,N,-2
"Sunday, Jul 31",MIA,Home,NYM,L,3.0,9.0,D,-3
"Monday, Aug 1",MIA,Home,CIN,L,1.0,3.0,N,-4
"Tuesday, Aug 2",MIA,Home,CIN,L,1.0,2.0,N,-5
"Wednesday, Aug 3",MIA,Home,CIN,W,3.0,0.0,N,1
"Friday, Aug 5",MIA,@,CHC,L,1.0,2.0,D,-1
"Saturday, Aug 6",MIA,@,CHC,L,0.0,4.0,D,-2
"Sunday, Aug 7",MIA,@,CHC,W,3.0,0.0,D,1
"Tuesday, Aug 9",MIA,@,PHI,L,1.0,4.0,N,-1
"Wednesday, Aug 10",MIA,@,PHI,L,3.0,4.0,N,-2
"Thursday, Aug 11",MIA,@,PHI,W,3.0,0.0,D,1
"Monday, Aug 15",MIA,Home,SDP,W,3.0,0.0,N,1
"Tuesday, Aug 16",MIA,Home,SDP,W,4.0,3.0,N,2
"Wednesday, Aug 17",MIA,Home,SDP,L,3.0,10.0,D,-1
"Friday, Aug 19",MIA,@,LAD,L,1.0,2.0,N,-2
"Saturday, Aug 20",MIA,@,LAD,L,0.0,7.0,N,-3
"Sunday, Aug 21",MIA,@,LAD,L,3.0,10.0,D,-4
"Friday, Aug 26",MIA,Home,LAD,L,6.0,10.0,N,-2
"Saturday, Aug 27",MIA,Home,LAD,W,2.0,1.0,N,1
"Sunday, Aug 28",MIA,Home,LAD,L,1.0,8.0,D,-1
"Monday, Aug 29",MIA,Home,LAD,L,2.0,3.0,N,-2
"Tuesday, Sep 6",MIA,@,PHI,L-wo,2.0,3.0,N,-8
"Wednesday, Sep 7",MIA,@,PHI,L,3.0,4.0,N,-9
"Thursday, Sep 8",MIA,@,PHI,W,6.0,5.0,N,1
"Friday, Sep 9",MIA,Home,NYM,W,6.0,3.0,N,2
"Saturday, Sep 10",MIA,Home,NYM,L,3.0,11.0,N,-1
"Sunday, Sep 11",MIA,Home,NYM,L,3.0,9.0,D,-2
"Tuesday, Sep 13",MIA,Home,PHI,L,1.0,2.0,N,-1
"Wednesday, Sep 14",MIA,Home,PHI,L,1.0,6.0,N,-2
"Thursday, Sep 15",MIA,Home,PHI,W,5.0,3.0,N,1
"Friday, Sep 16",MIA,@,WSN,L,4.0,5.0,N,-1
"Saturday, Sep 17",MIA,@,WSN,L,3.0,5.0,D,-2
"Sunday, Sep 18",MIA,@,WSN,W,3.0,1.0,D,1
"Monday, Sep 19",MIA,Home,CHC,W,10.0,3.0,N,2
"Tuesday, Sep 20",MIA,Home,CHC,L,1.0,2.0,N,-1
"Wednesday, Sep 21",MIA,Home,CHC,L,3.0,4.0,N,-2
"Friday, Sep 23",MIA,Home,WSN,W,5.0,2.0,N,1
"Saturday, Sep 24",MIA,Home,WSN,W,4.0,1.0,N,2
"Sunday, Sep 25",MIA,Home,WSN,L,1.0,6.0,D,-1
"Tuesday, Sep 27",MIA,@,NYM,W,6.0,4.0,N,1
"Wednesday, Sep 28",MIA,@,NYM,L-wo,4.0,5.0,N,-1
"Thursday, Sep 29",MIA,@,MIL,W,4.0,2.0,N,1
"Friday, Sep 30",MIA,@,MIL,L,0.0,1.0,N,-1
"Saturday, Oct 1",MIA,@,MIL,W,4.0,3.0,N,1
"Sunday, Oct 2",MIA,@,MIL,W,4.0,3.0,D,2
"Thursday, Apr 7",NYM,@,WSN,W,5.0,1.0,N,1
"Friday, Apr 8",NYM,@,WSN,W,7.0,3.0,N,2
"Saturday, Apr 9",NYM,@,WSN,W,5.0,0.0,N,3
"Sunday, Apr 10",NYM,@,WSN,L,2.0,4.0,D,-1
"Monday, Apr 11",NYM,@,PHI,L,4.0,5.0,N,-2
"Tuesday, Apr 12",NYM,@,PHI,W,2.0,0.0,N,1
"Wednesday, Apr 13",NYM,@,PHI,W,9.0,6.0,D,2
"Tuesday, Apr 19 (1)",NYM,Home,SFG,W-wo,5.0,4.0,D,2
"Tuesday, Apr 19 (2)",NYM,Home,SFG,W,3.0,1.0,D,3
"Wednesday, Apr 20",NYM,Home,SFG,L,2.0,5.0,N,-1
"Thursday, Apr 21",NYM,Home,SFG,W,6.0,2.0,D,1
"Monday, Apr 25",NYM,@,STL,W,5.0,2.0,N,2
"Tuesday, Apr 26",NYM,@,STL,W,3.0,0.0,N,3
"Wednesday, Apr 27",NYM,@,STL,L,5.0,10.0,D,-1
"Friday, Apr 29",NYM,Home,PHI,W,3.0,0.0,N,1
"Saturday, Apr 30",NYM,Home,PHI,L,1.0,4.0,N,-1
"Sunday, May 1",NYM,Home,PHI,W,10.0,6.0,N,1
"Thursday, May 5",NYM,@,PHI,W,8.0,7.0,N,1
"Sunday, May 8 (1)",NYM,@,PHI,L,2.0,3.0,D,-1
"Sunday, May 8 (2)",NYM,@,PHI,W,6.0,1.0,D,1
"Tuesday, May 10",NYM,@,WSN,W,4.0,2.0,N,2
"Wednesday, May 11",NYM,@,WSN,L,3.0,8.0,N,-1
"Thursday, May 12",NYM,@,WSN,W,4.0,1.0,D,1
"Tuesday, May 17 (1)",NYM,Home,STL,W,3.0,1.0,D,1
"Tuesday, May 17 (2)",NYM,Home,STL,L,3.0,4.0,D,-1
"Wednesday, May 18",NYM,Home,STL,W,11.0,4.0,N,1
"Thursday, May 19",NYM,Home,STL,W-wo,7.0,6.0,D,2
"Saturday, May 21 (1)",NYM,@,COL,W,5.0,1.0,D,3
"Saturday, May 21 (2)",NYM,@,COL,L,3.0,11.0,N,-1
"Sunday, May 22",NYM,@,COL,W,2.0,0.0,D,1
"Monday, May 23",NYM,@,SFG,W,13.0,3.0,N,2
"Tuesday, May 24",NYM,@,SFG,L-wo,12.0,13.0,N,-1
"Wednesday, May 25",NYM,@,SFG,L,3.0,9.0,D,-2
"Friday, May 27",NYM,Home,PHI,W,8.0,6.0,N,1
"Saturday, May 28",NYM,Home,PHI,W,8.0,2.0,N,2
"Sunday, May 29",NYM,Home,PHI,W-wo,5.0,4.0,N,3
"Monday, May 30",NYM,Home,WSN,W,13.0,5.0,N,4
"Tuesday, May 31",NYM,Home,WSN,W,10.0,0.0,N,5
"Wednesday, Jun 1",NYM,Home,WSN,W,5.0,0.0,D,6
"Thursday, Jun 2",NYM,@,LAD,L,0.0,2.0,N,-1
"Friday, Jun 3",NYM,@,LAD,L,1.0,6.0,N,-2
"Saturday, Jun 4",NYM,@,LAD,W,9.0,4.0,N,1
"Sunday, Jun 5",NYM,@,LAD,W,5.0,4.0,D,2
"Monday, Jun 6",NYM,@,SDP,W,11.0,5.0,N,3
"Tuesday, Jun 7",NYM,@,SDP,L,0.0,7.0,N,-1
"Wednesday, Jun 8",NYM,@,SDP,L,2.0,13.0,N,-2
"Tuesday, Jun 14",NYM,Home,MIL,W,4.0,0.0,N,2
"Wednesday, Jun 15",NYM,Home,MIL,L,2.0,10.0,N,-1
"Thursday, Jun 16",NYM,Home,MIL,W,5.0,4.0,N,1
"Monday, Jul 4",NYM,@,CIN,W,7.0,4.0,N,2
"Tuesday, Jul 5",NYM,@,CIN,L-wo,0.0,1.0,N,-1
"Wednesday, Jul 6",NYM,@,CIN,W,8.0,3.0,N,1
"Thursday, Jul 14",NYM,@,CHC,W,8.0,0.0,N,2
"Saturday, Jul 16 (1)",NYM,@,CHC,W,2.0,1.0,D,3
"Saturday, Jul 16 (2)",NYM,@,CHC,W,4.0,3.0,N,4
"Sunday, Jul 17",NYM,@,CHC,L,2.0,3.0,D,-1
"Friday, Jul 22",NYM,Home,SDP,L,1.0,4.0,N,-2
"Saturday, Jul 23",NYM,Home,SDP,L,1.0,2.0,N,-3
"Sunday, Jul 24",NYM,Home,SDP,W,8.0,5.0,N,1
"Monday, Aug 1",NYM,@,WSN,W,7.0,3.0,N,7
"Tuesday, Aug 2",NYM,@,WSN,L,1.0,5.0,N,-1
"Wednesday, Aug 3",NYM,@,WSN,W,9.0,5.0,D,1
"Monday, Aug 8",NYM,Home,CIN,W,5.0,1.0,N,4
"Tuesday, Aug 9",NYM,Home,CIN,W,6.0,2.0,N,5
"Wednesday, Aug 10",NYM,Home,CIN,W,10.0,2.0,D,6
"Friday, Aug 12",NYM,Home,PHI,L,1.0,2.0,N,-1
"Saturday, Aug 13",NYM,Home,PHI,W,1.0,0.0,N,1
"Sunday, Aug 14",NYM,Home,PHI,W,6.0,0.0,D,2
"Friday, Aug 19",NYM,@,PHI,W,7.0,2.0,N,1
"Saturday, Aug 20 (1)",NYM,@,PHI,W,8.0,2.0,D,2
"Saturday, Aug 20 (2)",NYM,@,PHI,L,1.0,4.0,N,-1
"Sunday, Aug 21",NYM,@,PHI,W,10.0,9.0,D,1
"Thursday, Aug 25",NYM,Home,COL,W,3.0,1.0,N,1
"Friday, Aug 26",NYM,Home,COL,W-wo,7.0,6.0,N,2
"Saturday, Aug 27",NYM,Home,COL,W,3.0,0.0,N,3
"Sunday, Aug 28",NYM,Home,COL,L,0.0,1.0,D,-1
"Tuesday, Aug 30",NYM,Home,LAD,L,3.0,4.0,N,-2
"Wednesday, Aug 31",NYM,Home,LAD,W,2.0,1.0,N,1
"Thursday, Sep 1",NYM,Home,LAD,W,5.0,3.0,D,2
"Friday, Sep 2",NYM,Home,WSN,W,7.0,3.0,N,3
"Saturday, Sep 3",NYM,Home,WSN,L,1.0,7.0,N,-1
"Sunday, Sep 4",NYM,Home,WSN,L,1.0,7.0,D,-2
"Tuesday, Sep 6",NYM,@,PIT,L,2.0,8.0,N,-3
"Wednesday, Sep 7 (1)",NYM,@,PIT,W,5.0,1.0,D,1
"Wednesday, Sep 7 (2)",NYM,@,PIT,W,10.0,0.0,N,2
"Monday, Sep 12",NYM,Home,CHC,L,2.0,5.0,N,-1
"Tuesday, Sep 13",NYM,Home,CHC,L,1.0,4.0,N,-2
"Wednesday, Sep 14",NYM,Home,CHC,L,3.0,6.0,N,-3
"Thursday, Sep 15",NYM,Home,PIT,W,7.0,1.0,N,1
"Friday, Sep 16",NYM,Home,PIT,W,4.0,3.0,N,2
"Saturday, Sep 17",NYM,Home,PIT,W,5.0,1.0,N,3
"Sunday, Sep 18",NYM,Home,PIT,W,7.0,3.0,D,4
"Monday, Sep 19",NYM,@,MIL,W,7.0,2.0,N,5
"Tuesday, Sep 20",NYM,@,MIL,W,7.0,5.0,N,6
"Wednesday, Sep 21",NYM,@,MIL,L,0.0,6.0,D,-1
"Tuesday, Oct 4 (1)",NYM,Home,WSN,W,4.0,2.0,N,1
"Tuesday, Oct 4 (2)",NYM,Home,WSN,W,8.0,0.0,N,2
"Wednesday, Oct 5",NYM,Home,WSN,W,9.0,2.0,D,3
"Monday, Apr 18",PHI,@,COL,L,1.0,4.0,N,-2
"Tuesday, Apr 19",PHI,@,COL,L,5.0,6.0,N,-3
"Wednesday, Apr 20",PHI,@,COL,W,9.0,6.0,D,1
"Friday, Apr 22",PHI,Home,MIL,W,4.0,2.0,N,2
"Saturday, Apr 23",PHI,Home,MIL,L,3.0,5.0,D,-1
"Sunday, Apr 24",PHI,Home,MIL,L,0.0,1.0,N,-2
"Monday, Apr 25",PHI,Home,COL,W,8.0,2.0,N,1
"Tuesday, Apr 26",PHI,Home,COL,W,10.0,3.0,N,2
"Wednesday, Apr 27",PHI,Home,COL,W,7.0,3.0,N,3
"Thursday, Apr 28",PHI,Home,COL,W,7.0,1.0,D,4
"Thursday, May 12",PHI,@,LAD,W,9.0,7.0,N,2
"Friday, May 13",PHI,@,LAD,W,12.0,10.0,N,3
"Saturday, May 14",PHI,@,LAD,W,8.0,3.0,N,4
"Sunday, May 15",PHI,@,LAD,L-wo,4.0,5.0,D,-1
"Tuesday, May 17",PHI,Home,SDP,L,0.0,3.0,N,-2
"Wednesday, May 18",PHI,Home,SDP,W,3.0,0.0,N,1
"Thursday, May 19",PHI,Home,SDP,L,0.0,2.0,D,-1
"Friday, May 20",PHI,Home,LAD,L,1.0,4.0,N,-2
"Saturday, May 21",PHI,Home,LAD,L,4.0,7.0,N,-3
"Sunday, May 22",PHI,Home,LAD,W-wo,4.0,3.0,D,1
"Monday, May 30",PHI,Home,SFG,L,4.0,5.0,D,-4
"Tuesday, May 31",PHI,Home,SFG,L,4.0,7.0,N,-5
"Wednesday, Jun 1",PHI,Home,SFG,W,6.0,5.0,N,1
"Tuesday, Jun 7",PHI,@,MIL,W,3.0,2.0,N,5
